airline,month,day_of_the_week,source,source_busy,destination,destination_busy,dep_timeZone,arrival_timeZone,duration,total_stops,busy_Intermediate,price
Air Asia,June,Sunday,Delhi,1,Cochin,1,early morning,afternoon,470,1,1,8759.0
Air Asia,June,Sunday,Delhi,1,Cochin,1,afternoon,night,340,1,1,13470.0
Air Asia,June,Sunday,Delhi,1,Cochin,1,evening,early morning,625,1,1,10794.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,early morning,morning,220,1,0,6857.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,morning,afternoon,155,0,0,5645.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,evening,night,150,0,0,4409.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,early morning,evening,710,1,1,7870.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,early morning,night,955,1,1,7870.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,night,morning,720,1,1,11323.0
Air Asia,June,Sunday,Kolkata,1,Banglore,1,afternoon,night,500,2,1,7870.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,evening,1200,1,0,14752.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,night,1405,1,0,12599.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,afternoon,1595,1,0,12704.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,855,1,0,12704.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,2345,2,1,17135.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,905,2,1,17345.0
Air India,March,Friday,Banglore,1,New Delhi,1,early morning,morning,1600,2,1,26480.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,morning,1475,2,1,25430.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,2315,2,1,25430.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,875,2,1,26743.0
Air India,March,Friday,Banglore,1,New Delhi,1,early morning,afternoon,330,1,1,23677.0
Air India,March,Friday,Banglore,1,New Delhi,1,early morning,morning,1705,2,1,20999.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,morning,1580,2,1,19372.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,morning,1545,2,1,31783.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,afternoon,630,2,1,15119.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,morning,1620,3,1,13081.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,afternoon,1825,3,1,12346.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,morning,1770,4,1,17686.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,morning,1645,1,1,13439.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,night,1015,1,1,14069.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,morning,1330,1,1,13439.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,evening,525,1,1,14594.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,700,1,1,14069.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,night,980,2,1,13366.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,night,980,2,1,13576.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,665,2,1,13576.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,afternoon,920,1,1,21130.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,night,1520,1,1,14305.0
Air India,March,Friday,Banglore,1,New Delhi,1,early morning,morning,165,0,0,15676.0
Air India,March,Friday,Banglore,1,New Delhi,1,afternoon,afternoon,170,0,0,12526.0
Air India,March,Friday,Banglore,1,New Delhi,1,evening,evening,165,0,0,25913.0
Air India,March,Friday,Banglore,1,New Delhi,1,night,night,165,0,0,25703.0
Air India,March,Friday,Banglore,1,New Delhi,1,afternoon,evening,1730,1,0,17198.0
Air India,March,Friday,Banglore,1,New Delhi,1,evening,morning,950,1,0,10981.0
Air India,March,Friday,Banglore,1,New Delhi,1,evening,afternoon,1155,1,0,10246.0
Air India,March,Friday,Banglore,1,New Delhi,1,evening,night,370,1,0,11628.0
Air India,March,Friday,Banglore,1,New Delhi,1,evening,night,1795,2,0,14887.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,morning,1265,1,0,14594.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,afternoon,1510,1,0,15434.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,725,1,0,26092.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,morning,1490,1,0,11528.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,745,1,0,11003.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,night,655,2,0,11213.0
Air India,March,Friday,Banglore,1,New Delhi,1,morning,evening,435,2,0,17461.0
Air India,March,Sunday,Banglore,1,New Delhi,1,night,morning,495,1,0,11392.0
Air India,March,Sunday,Banglore,1,New Delhi,1,night,night,1405,1,0,10394.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,afternoon,410,1,0,11654.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,855,1,0,11654.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,night,1030,2,1,10573.0
Air India,March,Sunday,Banglore,1,New Delhi,1,evening,morning,920,2,1,11570.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,morning,1705,2,1,12599.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,morning,1580,2,1,12599.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,morning,1670,2,1,12358.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,morning,1545,2,1,12358.0
Air India,March,Sunday,Banglore,1,New Delhi,1,evening,morning,925,2,1,13355.0
Air India,March,Sunday,Banglore,1,New Delhi,1,night,afternoon,425,1,1,12389.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,700,1,1,11444.0
Air India,March,Sunday,Banglore,1,New Delhi,1,night,night,2420,2,1,11791.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,2105,2,1,11791.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,2105,2,1,11948.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,afternoon,385,1,1,10924.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,morning,165,0,0,7591.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,morning,165,0,0,8851.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,afternoon,165,0,0,11423.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,afternoon,165,0,0,8588.0
Air India,March,Sunday,Banglore,1,New Delhi,1,afternoon,afternoon,170,0,0,10216.0
Air India,March,Sunday,Banglore,1,New Delhi,1,afternoon,afternoon,170,0,0,12841.0
Air India,March,Sunday,Banglore,1,New Delhi,1,evening,evening,165,0,0,19508.0
Air India,March,Sunday,Banglore,1,New Delhi,1,night,night,165,0,0,7591.0
Air India,March,Sunday,Banglore,1,New Delhi,1,afternoon,night,715,3,1,10573.0
Air India,March,Sunday,Banglore,1,New Delhi,1,afternoon,morning,1355,3,1,12358.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,morning,1475,1,0,6781.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,afternoon,240,1,0,6273.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,790,1,0,6781.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,895,1,0,6781.0
Air India,March,Sunday,Banglore,1,New Delhi,1,early morning,morning,1640,2,1,12074.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,morning,1490,1,0,11003.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,745,1,0,11003.0
Air India,March,Sunday,Banglore,1,New Delhi,1,morning,night,655,2,0,11003.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,early morning,afternoon,330,1,1,13912.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,morning,afternoon,1900,2,1,14143.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,afternoon,night,685,3,1,14195.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,morning,morning,1625,2,0,13942.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,morning,night,880,2,0,13942.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,morning,morning,1265,1,0,14594.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,morning,evening,480,1,0,14594.0
Air India,March,Wednesday,Banglore,1,New Delhi,1,morning,night,725,1,0,15434.0
Air India,March,Saturday,Banglore,1,New Delhi,1,night,night,1015,1,1,10657.0
Air India,March,Saturday,Banglore,1,New Delhi,1,morning,morning,1330,1,1,11077.0
Air India,March,Saturday,Banglore,1,New Delhi,1,morning,night,700,1,1,10657.0
Air India,March,Saturday,Banglore,1,New Delhi,1,night,morning,785,1,1,8425.0
Air India,March,Saturday,Banglore,1,New Delhi,1,night,afternoon,920,1,1,8425.0
Air India,March,Saturday,Banglore,1,New Delhi,1,night,night,1520,1,1,8425.0
Air India,March,Saturday,Banglore,1,New Delhi,1,morning,afternoon,165,0,0,7801.0
Air India,March,Saturday,Banglore,1,New Delhi,1,afternoon,afternoon,170,0,0,8851.0
Air India,March,Saturday,Banglore,1,New Delhi,1,evening,evening,165,0,0,10741.0
Air India,March,Saturday,Banglore,1,New Delhi,1,evening,evening,170,0,0,9481.0
Air India,March,Saturday,Banglore,1,New Delhi,1,night,night,165,0,0,4966.0
Air India,March,Saturday,Banglore,1,New Delhi,1,night,night,165,0,0,7591.0
Air India,March,Saturday,Banglore,1,New Delhi,1,evening,night,640,1,0,8767.0
Air India,March,Saturday,Banglore,1,New Delhi,1,evening,afternoon,1420,1,0,9292.0
Air India,March,Saturday,Banglore,1,New Delhi,1,early morning,morning,1560,1,0,5626.0
Air India,March,Saturday,Banglore,1,New Delhi,1,early morning,afternoon,325,1,0,5118.0
Air India,March,Saturday,Banglore,1,New Delhi,1,early morning,night,980,1,0,5626.0
Air India,March,Saturday,Banglore,1,New Delhi,1,morning,night,725,1,0,10972.0
Air India,March,Saturday,Banglore,1,New Delhi,1,morning,morning,1490,1,0,10321.0
Air India,March,Saturday,Banglore,1,New Delhi,1,morning,night,655,2,0,9586.0
Air India,March,Friday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,19630.0
Air India,March,Friday,Delhi,1,Cochin,1,morning,morning,1350,1,1,22798.0
Air India,March,Friday,Delhi,1,Cochin,1,night,early morning,1660,1,1,28322.0
Air India,March,Friday,Delhi,1,Cochin,1,night,evening,1215,1,1,27430.0
Air India,March,Friday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,6535.0
Air India,March,Friday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,10082.0
Air India,March,Friday,Mumbai,1,Hyderabad,0,afternoon,afternoon,85,0,0,6092.0
Air India,March,Friday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,15385.0
Air India,April,Monday,Banglore,1,Delhi,1,early morning,morning,165,0,0,5176.0
Air India,April,Monday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,5911.0
Air India,April,Monday,Banglore,1,Delhi,1,evening,evening,165,0,0,5176.0
Air India,April,Monday,Banglore,1,Delhi,1,night,night,170,0,0,4441.0
Air India,April,Monday,Delhi,1,Cochin,1,night,morning,170,0,0,4729.0
Air India,April,Monday,Delhi,1,Cochin,1,morning,morning,1420,1,0,5117.0
Air India,April,Monday,Delhi,1,Cochin,1,evening,morning,965,1,0,5117.0
Air India,April,Monday,Delhi,1,Cochin,1,evening,morning,765,1,0,5117.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,afternoon,245,1,0,5793.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,morning,1390,2,1,9258.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,evening,1830,2,1,9258.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,night,590,2,1,9258.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,6245.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,night,155,0,0,4460.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,night,1200,2,1,12219.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,early morning,905,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,evening,1540,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,evening,1530,2,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,morning,1505,2,1,12009.0
Air India,April,Monday,Kolkata,1,Banglore,1,early morning,night,1345,2,1,12219.0
Air India,April,Monday,Kolkata,1,Banglore,1,early morning,night,1345,2,1,12849.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,night,1165,2,1,12639.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,night,795,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,morning,925,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,afternoon,1110,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,morning,745,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,afternoon,930,1,1,7893.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,night,1605,1,1,7211.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,night,920,2,1,10408.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,morning,1470,3,1,12954.0
Air India,April,Monday,Kolkata,1,Banglore,1,early morning,morning,1620,2,1,9836.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,night,675,1,0,8030.0
Air India,April,Monday,Kolkata,1,Banglore,1,morning,night,805,2,1,12125.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,morning,970,2,1,9920.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,afternoon,1155,2,1,9920.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,evening,1660,2,1,9920.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,night,1830,2,1,9237.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,night,1830,3,1,8607.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,night,580,1,0,4227.0
Air India,April,Monday,Kolkata,1,Banglore,1,evening,morning,890,1,0,4227.0
Air India,April,Monday,Kolkata,1,Banglore,1,night,afternoon,445,2,0,5562.0
Air India,April,Monday,Kolkata,1,Banglore,1,night,night,1045,2,1,11516.0
Air India,April,Monday,Kolkata,1,Banglore,1,afternoon,afternoon,1485,1,0,5006.0
Air India,April,Monday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,3100.0
Air India,April,Monday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,2050.0
Air India,April,Monday,Mumbai,1,Hyderabad,0,night,night,80,0,0,2050.0
Air India,May,Wednesday,Banglore,1,Delhi,1,early morning,morning,165,0,0,6121.0
Air India,May,Wednesday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,6121.0
Air India,May,Wednesday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,6121.0
Air India,May,Wednesday,Banglore,1,Delhi,1,night,night,170,0,0,6121.0
Air India,May,Wednesday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,4667.0
Air India,May,Wednesday,Delhi,1,Cochin,1,night,evening,1275,2,1,11281.0
Air India,May,Wednesday,Delhi,1,Cochin,1,evening,morning,970,2,0,8839.0
Air India,May,Wednesday,Delhi,1,Cochin,1,evening,morning,765,1,0,7480.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,night,760,2,1,12009.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,early morning,1195,2,1,10151.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,morning,1390,2,1,11148.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,evening,1830,2,1,10151.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,night,590,2,1,10676.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,6245.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,night,1200,2,1,14687.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,early morning,1350,1,1,8366.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,evening,545,1,1,8891.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,early morning,905,1,1,8366.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,afternoon,1700,2,1,15532.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,afternoon,1700,2,1,16372.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,afternoon,1255,2,1,16372.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,evening,535,2,1,8366.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,early morning,night,1345,2,1,14424.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,night,1165,2,1,13899.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,early morning,afternoon,555,1,1,10203.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,afternoon,375,1,1,10203.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,evening,625,1,1,10203.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,night,795,1,1,10203.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,afternoon,1665,2,1,15164.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,evening,afternoon,1215,2,1,15164.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,evening,afternoon,1035,2,1,15164.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,night,1700,1,0,7452.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,morning,1385,2,1,13227.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,morning,night,805,2,1,13227.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,afternoon,1185,2,1,14960.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,evening,night,580,1,0,6117.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,evening,morning,965,1,0,6117.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,night,afternoon,445,2,0,7662.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,night,morning,1625,2,1,10991.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,night,afternoon,1840,2,1,12723.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,night,afternoon,2065,2,1,10991.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,night,evening,875,2,1,10991.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,night,night,1045,2,1,10991.0
Air India,May,Wednesday,Kolkata,1,Banglore,1,afternoon,afternoon,1440,1,0,7001.0
Air India,May,Wednesday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,3625.0
Air India,May,Wednesday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,3625.0
Air India,May,Wednesday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,3100.0
Air India,May,Wednesday,Mumbai,1,Hyderabad,0,night,night,80,0,0,3625.0
Air India,June,Saturday,Banglore,1,Delhi,1,morning,afternoon,165,0,0,6961.0
Air India,June,Saturday,Banglore,1,Delhi,1,afternoon,afternoon,170,0,0,6961.0
Air India,June,Saturday,Banglore,1,Delhi,1,evening,evening,165,0,0,7171.0
Air India,June,Saturday,Banglore,1,Delhi,1,night,night,170,0,0,5228.0
Air India,June,Saturday,Chennai,0,Kolkata,1,morning,afternoon,135,0,0,4667.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,evening,1595,2,1,9863.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,evening,1410,2,1,10651.0
Air India,June,Saturday,Delhi,1,Cochin,1,morning,night,795,1,1,8907.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,night,570,1,1,8907.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,night,320,1,1,7384.0
Air India,June,Saturday,Delhi,1,Cochin,1,early morning,evening,735,1,1,9929.0
Air India,June,Saturday,Delhi,1,Cochin,1,morning,evening,675,1,1,9929.0
Air India,June,Saturday,Delhi,1,Cochin,1,morning,evening,615,1,1,10454.0
Air India,June,Saturday,Delhi,1,Cochin,1,morning,evening,555,1,1,9929.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,evening,1575,1,1,8792.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,evening,1455,1,1,8792.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,evening,1335,1,1,8582.0
Air India,June,Saturday,Delhi,1,Cochin,1,early morning,early morning,1490,2,1,15481.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,evening,1730,2,1,13591.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,evening,1580,2,1,13801.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,morning,170,0,0,6094.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,evening,180,0,0,6934.0
Air India,June,Saturday,Delhi,1,Cochin,1,morning,evening,500,2,1,13013.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,evening,1275,2,1,10441.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,evening,1275,2,1,10861.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,early morning,865,2,1,14667.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,evening,1560,2,1,12970.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,morning,1210,2,0,10467.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,early morning,1180,2,1,10966.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,evening,435,2,1,10336.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,evening,1470,2,1,12940.0
Air India,June,Saturday,Delhi,1,Cochin,1,morning,morning,1420,1,0,8372.0
Air India,June,Saturday,Delhi,1,Cochin,1,afternoon,morning,1255,1,0,7480.0
Air India,June,Saturday,Delhi,1,Cochin,1,evening,morning,765,1,0,7480.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,early morning,1585,3,1,12383.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,evening,2280,3,1,10703.0
Air India,June,Saturday,Delhi,1,Cochin,1,night,early morning,1535,1,0,7480.0
Air India,June,Saturday,Kolkata,1,Banglore,1,afternoon,afternoon,150,0,0,6245.0
Air India,June,Saturday,Kolkata,1,Banglore,1,evening,night,155,0,0,4145.0
Air India,June,Saturday,Mumbai,1,Hyderabad,0,early morning,early morning,80,0,0,3100.0
Air India,June,Saturday,Mumbai,1,Hyderabad,0,afternoon,afternoon,90,0,0,3625.0
Air India,June,Saturday,Mumbai,1,Hyderabad,0,evening,evening,75,0,0,3100.0
Air India,June,Saturday,Mumbai,1,Hyderabad,0,night,night,80,0,0,3100.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,night,morning,495,1,0,13492.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,early morning,morning,1600,2,1,12515.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,morning,1475,2,1,12725.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,night,875,2,1,13250.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,evening,night,1800,2,1,12725.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,early morning,evening,830,1,1,12127.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,early morning,night,990,1,1,11602.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,night,865,1,1,12127.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,early morning,evening,2120,3,1,13387.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,evening,evening,1480,3,1,13387.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,afternoon,1745,2,1,13303.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,afternoon,1890,2,1,12778.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,evening,afternoon,1375,2,1,12778.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,morning,1525,2,1,12778.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,evening,morning,1010,2,1,12778.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,night,665,2,1,11948.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,early morning,morning,1710,2,0,12734.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,early morning,night,965,2,0,11474.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,morning,1265,1,0,11707.0
Air India,March,Tuesday,Banglore,1,New Delhi,1,morning,evening,480,1,0,11707.0
